Locus_tag	Gene_name	Gene_type	Location	EBSS_rep1	EBSS_rep2	WTM_rep1	WTM_rep2
SL1344_1334	sseC	CDS	chromosome	82715	85902	42642.50	29653
SL1344_1335	sseD	CDS	chromosome	13835	19807	7738	6321.50
SL1344_1336	sseE	CDS	chromosome	8965	11456.50	4315.50	3192.50
SL1344_1337	sscB	CDS	chromosome	7735	8070	3252.50	2497.50
SL1344_1338	sseF	CDS	chromosome	4528	5776	1936	1437.50
SL1344_1339	sseG	CDS	chromosome	2510	3186	1244.50	1083
SL1344_1340	ssaG	CDS	chromosome	8098	7296	5090	3412
SL1344_1341	ssaH	CDS	chromosome	4749.50	5483.50	3250	2427
SL1344_1342	ssaI	CDS	chromosome	9452.50	8783.50	4930.50	3346.50
SL1344_1343	ssaJ	CDS	chromosome	25642	26267.50	13260.50	10544
SL1344_1344	STM1410	CDS	chromosome	10316.50	12890	5785.50	4322.50
SL1344_1345	ssaK	CDS	chromosome	10639	11219.50	5235	4155.50
SL1344_1346	ssaL	CDS	chromosome	26174.50	29244	13740.50	10025.50
SL1344_1347	ssaM	CDS	chromosome	7057.50	7707	3626	2378
SL1344_1348	ssaV	CDS	chromosome	23672	26936	11586	8942
SL1344_1349	ssaN	CDS	chromosome	21477	24790	11429	8480
SL1344_1350	ssaO	CDS	chromosome	3397	3646	1756.50	1232
SL1344_1351	ssaP	CDS	chromosome	3905.50	4361.50	1760.50	1474.50
SL1344_1352	ssaQ	CDS	chromosome	10040	11913.50	5058	3815.50
SL1344_1353	ssaR	CDS	chromosome	15238.50	15505.50	10171	6581
SL1344_1354	ssaS	CDS	chromosome	2501.50	2835.50	1385	1155
SL1344_1355	ssaT	CDS	chromosome	7115.50	9107	4236.50	3282
SL1344_1356	ssaU	CDS	chromosome	11237.50	12711	4939.50	4184
SL1344_1357	norM	CDS	chromosome	950	658	1361	1178
SL1344_1358	ribE	CDS	chromosome	2932	2394	3524	3326
SL1344_1359	cfa	CDS	chromosome	1895	1389	2857	2742
SL1344_1360	ydhC	CDS	chromosome	404	288	558	445
SL1344_1361	ydhB	CDS	chromosome	437	325	670	601
SL1344_1362	purR	CDS	chromosome	1677.50	1177	2562	2357
SL1344_1362A	ynhF	CDS	chromosome	6382	4704	9179	6929
SL1344_1363	sodB	CDS	chromosome	2399	2557	1757	1565
SL1344_1364	ydhO	CDS	chromosome	809	740	794	732
SL1344_1365	ydhD	CDS	chromosome	5993	4248	7709	6855
SL1344_1366	rnt	CDS	chromosome	1351	948	1778	1686
SL1344_1367	gloA	CDS	chromosome	1763	1203	3034	2697
SL1344_1368	nemA	CDS	chromosome	507	384	759	666
SL1344_1369	ydhM	CDS	chromosome	408	277	552	511
SL1344_1370	ydhL	CDS	chromosome	209	195	360	326
SL1344_1371	ydhF	CDS	chromosome	1116	757	1998	1625
SL1344_1372	sodCb	CDS	chromosome	768	723	1323	1241
SL1344_1373	STM1441	CDS	chromosome	818.50	727.50	855	719.50
SL1344_1374	ydhJ	CDS	chromosome	469	398.50	447.50	419.50
SL1344_1375	ydhI	CDS	chromosome	231.50	153	300.50	260
SL1344_1376	slyA	CDS	chromosome	9352	7792	10257	9528
SL1344_1377	slyB	CDS	chromosome	13622	9671	22855	21165.50
SL1344_1378	anmK	CDS	chromosome	616	499	893	774
SL1344_1379	mliC	CDS	chromosome	541	403	853	790
SL1344_1380	pdxH	CDS	chromosome	966	594	1257	1122
SL1344_1381	tyrS	CDS	chromosome	6425	3984	8675	7445
SL1344_1382	pdxY	CDS	chromosome	1016	791	1444	1449
SL1344_1383	gst	CDS	chromosome	1136	607	1874	1344
SL1344_1384	tppB	CDS	chromosome	2463	1284	3364	2686
SL1344_1385	nth	CDS	chromosome	1177	940.50	1302.50	1062
SL1344_1386	rnfE	CDS	chromosome	1571.50	1247	1647.50	1456
SL1344_1387	rnfG	CDS	chromosome	1167	1013.50	1420	1157
SL1344_1388	rnfD	CDS	chromosome	1725	1447.50	1929	1456.50
SL1344_1389	rnfC	CDS	chromosome	3468.50	2509.00	3928.50	3432
SL1344_1390	rnfB	CDS	chromosome	1055	853.50	1205.50	1209.50
SL1344_1391	rnfA	CDS	chromosome	2158	1762	2604	2601
SL1344_1392	ydgK	CDS	chromosome	3017	2133	3490	2800
SL1344_1393	ydgT	CDS	chromosome	3045	2281	3549	2688
SL1344_1393A	blr	CDS	chromosome	804	687	1138	1024
SL1344_1394	ydgJ	CDS	chromosome	1939	1519	2718	2273
SL1344_1395	add	CDS	chromosome	2533	1978	3688	2913
SL1344_1396	ydgA	CDS	chromosome	3308	2836	4146	3659
SL1344_1397	manA	CDS	chromosome	966	667	1361	1103
SL1344_1398	fumA	CDS	chromosome	7347	5740	9283	6098
SL1344_1400	fumC	CDS	chromosome	2131	1807	2639	2252
SL1344_1401	tus	CDS	chromosome	288	182	428	364
SL1344_1402	rstB	CDS	chromosome	281	243	403	361
SL1344_1403	STM1472	CDS	chromosome	61	50	96	72
SL1344_1404	ompN	CDS	chromosome	116	136.50	136	141
SL1344_1405	rstA	CDS	chromosome	6522	4991	8226	7966
SL1344_1406	ydgC	CDS	chromosome	315	231	470	517
SL1344_1407	ydgI	CDS	chromosome	376	312	517	475
SL1344_1408	ydgH	CDS	chromosome	2784	2078	4144	3745
SL1344_1409	pntA	CDS	chromosome	5463.50	4162	8852	7364
SL1344_1410	pntB	CDS	chromosome	4950.50	4236	8463	7612
SL1344_1411	tqsA	CDS	chromosome	442	299	568	519
SL1344_1412	ydgF	CDS	chromosome	976	560	1262.50	1213
SL1344_1413	ydgE	CDS	chromosome	244	160	312.50	311
SL1344_1414	STM1484	CDS	chromosome	719	626	976	746
SL1344_1414A	ydgU	CDS	chromosome	180	217	134	138
SL1344_1415	asr	CDS	chromosome	2796	3164	1801	1523
SL1344_1416	ynfM	CDS	chromosome	714	491	1175	1205
SL1344_1417	ynfL	CDS	chromosome	217	164	334	319
SL1344_1418	mlc	CDS	chromosome	3985	2629	5395	5383
SL1344_1419	bioDb	CDS	chromosome	1113	742	1442	1397
SL1344_1420	clcB	CDS	chromosome	296	224	460	435
SL1344_1421	STM1491	CDS	chromosome	488.50	461	504.50	429.50
SL1344_1422	STM1492	CDS	chromosome	113	117.50	172	164
SL1344_1423	STM1493	CDS	chromosome	124.50	87	123.50	81.50
SL1344_1424	STM1494	CDS	chromosome	137	100.50	160	113
SL1344_1425	ynfI	CDS	chromosome	844	717.50	1290.50	1030.50
SL1344_1426	STM1496	CDS	chromosome	652.50	544.75	804	659
SL1344_1427	STM1497	CDS	chromosome	20.75	35.25	38.50	30
SL1344_1428	dmsA2	CDS	chromosome	155.25	106.50	168.50	149
SL1344_1429	dmsA1	CDS	chromosome	339	221	411	463
SL1344_1430	ynfD	CDS	chromosome	823	501	1362	989
SL1344_1431	ynfC	CDS	chromosome	1132	699	1840	1567
SL1344_1432	speG	CDS	chromosome	1886.50	1135.50	2530.50	2418
SL1344_1433	ynfB	CDS	chromosome	1883.50	1228.50	2807.50	2201
SL1344_1434	ynfA	CDS	chromosome	152	112	218	169
SL1344_1435	rspA	CDS	chromosome	129.50	72	144.50	128.50
SL1344_1436	rspB	CDS	chromosome	57.50	46	90.50	80.50
SL1344_1437	ydfJ	CDS	chromosome	116	103	164	127
SL1344_1438	ydfI	CDS	chromosome	771	740	864	744
SL1344_1439	ydfZ	CDS	chromosome	95	97	131	145
SL1344_1440	ydfH	CDS	chromosome	1978	1677	2218	1803
SL1344_1441	ydfG	CDS	chromosome	3396	2686	5123	4470
SL1344_1442	dcp	CDS	chromosome	1381	1147	2228	1986
SL1344_1443	STM1513	CDS	chromosome	388	346	545	604
SL1344_1444	ydeJ	CDS	chromosome	167	145	231	163
SL1344_1445	ydeI	CDS	chromosome	437	350	623	469
SL1344_1446	ydeE	CDS	chromosome	395	269	717	612
SL1344_1447	ydeD	CDS	chromosome	516	401	1061	1037
SL1344_1448	marB	CDS	chromosome	97	68.50	139	134
SL1344_1449	marA	CDS	chromosome	193	103.50	194.50	150.50
SL1344_1450	marR	CDS	chromosome	144.50	93.50	209.50	219
SL1344_1451	marC	CDS	chromosome	2149	2341	2208	1977
SL1344_1452	sotB	CDS	chromosome	534	334	819	787
SL1344_1453	yneJ	CDS	chromosome	246	148	286	257
SL1344_1454	yneI	CDS	chromosome	322	278	403	386
SL1344_1455	yneH	CDS	chromosome	374	280	519	498.50
SL1344_1456	yneG	CDS	chromosome	99	75	146	138.50
SL1344_1457	STM1527	CDS	chromosome	1252	786	1892	2027
SL1344_1458	STM1528	CDS	chromosome	126	108	175	115
SL1344_1459	STM1530	CDS	chromosome	175.50	106	288	246.50
SL1344_1460	hypA	CDS	chromosome	159.50	165.50	142.50	103
SL1344_1461	STM1532	CDS	chromosome	452.50	445	378	313.50
SL1344_1462	hyaF2	CDS	chromosome	871.50	890.50	762	693.50
SL1344_1463	hyaE2	CDS	chromosome	206.50	180.50	177.50	134
SL1344_1464	STM1535	CDS	chromosome	209.50	175	154	132.50
SL1344_1465	hyaD2	CDS	chromosome	513	494	552	450
SL1344_1466	hyaC2	CDS	chromosome	662	673.50	768.50	601
SL1344_1467	hyaB2	CDS	chromosome	812.50	907	608	467
SL1344_1468	hyaA2	CDS	chromosome	388	421	262.50	214.50
SL1344_1469	STM1540	CDS	chromosome	2074	2083	1407	1362
SL1344_1470	STM1541	CDS	chromosome	2023	1364	3641	3115
SL1344_1471	STM1542	CDS	chromosome	2114	2860.50	1081.50	913.50
SL1344_1472	STM1543	CDS	chromosome	3121	4143.50	1665.50	1141.50
SL1344_1473	pqaA	CDS	chromosome	3560	4074	2098	1692
SL1344_1474	STM1545	CDS	chromosome	264.50	244	230.50	195
SL1344_1475	STM1546	CDS	chromosome	171.50	141	177.50	260
SL1344_1476	STM1547	CDS	chromosome	440	335	621	607
SL1344_1477	STM1548	CDS	chromosome	7160	8208	4074	3988
SL1344_1478	STM1549	CDS	chromosome	680	418	700	659
SL1344_1479	STM1550	CDS	chromosome	1789.50	787	2041.00	1542
SL1344_1480	STM1551	CDS	chromosome	3136.50	1921	4784	4707
SL1344_1481	SL1344_1481	CDS	chromosome	102	61	118	81
SL1344_1482	STM1552	CDS	chromosome	329	227	407	365
SL1344_1483	STM1553	CDS	chromosome	10	7	9	15
SL1344_1484	STM1554	CDS	chromosome	1479	828	2215	1779
SL1344_1485	STM1555	CDS	chromosome	246	186	357	299
SL1344_1486	STM1556	CDS	chromosome	292	222	354	267.50
SL1344_1487	STM1557	CDS	chromosome	290	253	425	365.50
SL1344_1488	STM1558	CDS	chromosome	1128	1131	1271	1087
SL1344_1489	STM1559	CDS	chromosome	479	517	490	427.50
SL1344_1490	STM1560	CDS	chromosome	357	411	378	358.50
SL1344_1491	STM1561	CDS	chromosome	138	159	185	176
SL1344_1492	hdeB	CDS	chromosome	256	149	295	238
SL1344_1493	osmC	CDS	chromosome	2100	1902	2748	2204
SL1344_1494	yddX	CDS	chromosome	125	107	179	172
SL1344_1495	rpsV	CDS	chromosome	1963	1173	3431	3099
SL1344_1496	sfcA	CDS	chromosome	2380	1974	3182	2574
SL1344_1497	adhP	CDS	chromosome	1828	1746	1957	1718
SL1344_1498	fdnI	CDS	chromosome	574	377.50	871	748
SL1344_1499	fdnH	CDS	chromosome	361.50	254	497	365
SL1344_1500	fdnG	CDS	chromosome	882	556	1122.50	908.50
SL1344_1502	yddG	CDS	chromosome	72	42	122	105
SL1344_1503	ompD	CDS	chromosome	23761	11974	35582.50	25336.50
SL1344_1504	STM1573	CDS	chromosome	341	187	500	369
SL1344_1505	smvA	CDS	chromosome	1227	914	2177	2395
SL1344_1506	STM1575	CDS	chromosome	1643	991	2313	2168
SL1344_1507	narU	CDS	chromosome	152	166	156	118
SL1344_1508	narZ	CDS	chromosome	573.50	623.50	545	505
SL1344_1509	narY	CDS	chromosome	323	373.50	287.50	213
SL1344_1510	narW	CDS	chromosome	140	137.50	86.50	103.50
SL1344_1511	narV	CDS	chromosome	194	241	286.50	216.50
SL1344_1512	yddE	CDS	chromosome	655	505	959	778
SL1344_1513	nhoA	CDS	chromosome	571	404	797	743
SL1344_1514	steA	CDS	chromosome	8865	6832	11129	9011
SL1344_1515	ansP	CDS	chromosome	968	688	1256	1047
SL1344_1516	STM1585	CDS	chromosome	535	348	829	757
SL1344_1517	STM1586	CDS	chromosome	22109	12403	41770	35132
SL1344_1518	yncD	CDS	chromosome	272	270	416	401
SL1344_1519	yncC	CDS	chromosome	107	80	117	153
SL1344_1520	yncB	CDS	chromosome	2602	2054	3548	2874
SL1344_1521	yncA	CDS	chromosome	581.50	332	974.50	835
SL1344_1522	ydcZ	CDS	chromosome	424.50	315	1023.50	969
SL1344_1523	ydcY	CDS	chromosome	1332	682	1749	1487
SL1344_1524	srfA	CDS	chromosome	1419.50	711.50	1822.50	1637.50
SL1344_1525	srfB	CDS	chromosome	2010.50	1075	2865.50	2223.50
SL1344_1526	srfC	CDS	chromosome	1334	736.50	1873	1490
SL1344_1527	ydcX	CDS	chromosome	940	670	971	937
SL1344_1528	ydcW	CDS	chromosome	4691	5339	3268	2773
SL1344_1529	ydcR	CDS	chromosome	4143	4697	3090	2886
SL1344_1530	pdgL	CDS	chromosome	3389	3684	2542	2125
SL1344_1530A	STM1600	CDS	chromosome	2407.50	2202.50	1465	1122.50
SL1344_1531	ugtL	CDS	chromosome	8968.50	9393.50	6916	5126.50
SL1344_1532	sifB	CDS	chromosome	9129	9559	3685	2850
SL1344_1533	yncJ	CDS	chromosome	1662	1837	940	840
SL1344_1534	ydcP	CDS	chromosome	761	506	1033	967
SL1344_1535	ydcN	CDS	chromosome	535	343	898	814
SL1344_1536	STM1606	CDS	chromosome	674	492	976	979
SL1344_1537	STM1607	CDS	chromosome	1590	1197	3086	2861
SL1344_1538	tehB	CDS	chromosome	1152.50	693.50	1838.50	1590.50
SL1344_1539	tehA	CDS	chromosome	1547.50	834.50	2353.50	1947.50
SL1344_1540	ydcK	CDS	chromosome	184	144	269	243
SL1344_1541	rimL	CDS	chromosome	460	333	752	643
SL1344_1542	STM1612	CDS	chromosome	77	69.50	142.50	82
SL1344_1543	STM1613	CDS	chromosome	14.50	10	12	9
SL1344_1544	STM1614	CDS	chromosome	201.50	189.50	212	194.50
SL1344_1545	STM1615	CDS	chromosome	146	129	137.50	141.50
SL1344_1546	STM1616	CDS	chromosome	80.50	66.50	71.50	57
SL1344_1547	STM1617	CDS	chromosome	95.50	71.50	82.50	59
SL1344_1548	STM1618	CDS	chromosome	274.50	257.50	332	269
SL1344_1549	aac	CDS	chromosome	337.50	296.50	464	474
SL1344_1550	STM1620	CDS	chromosome	96	92	152	137
SL1344_1551	STM1621	CDS	chromosome	86	40	77	90
SL1344_1552	ydcG	CDS	chromosome	1059	827	1721	1436
SL1344_1553	STM1623	CDS	chromosome	616	541.50	800	708
SL1344_1554	STM1624	CDS	chromosome	693	658.50	722	562
SL1344_1555	ydcI	CDS	chromosome	4184	2749	6185	3896
SL1344_1556	trg	CDS	chromosome	448	277	744	563
SL1344_1557	adhC	CDS	chromosome	1346.50	1258.50	1893	1647
SL1344_1558	STM1628	CDS	chromosome	597.50	423.50	643	586
SL1344_1559	steB	CDS	chromosome	553	428	545	495
SL1344_1560	STM1630	CDS	chromosome	1530	2130	640	516
SL1344_1561	sseJ	CDS	chromosome	5713	6728	3164	2257
SL1344_1562	STM1632	CDS	chromosome	177	106	240	204
SL1344_1563	STM1633	CDS	chromosome	4765	5574	2232	1564
SL1344_1564	STM1634	CDS	chromosome	1217.50	1301.50	666.50	443.50
SL1344_1565	STM1635	CDS	chromosome	909	974.50	396.50	284
SL1344_1566	STM1636	CDS	chromosome	585.50	700	248	215.50
SL1344_1567	STM1637	CDS	chromosome	658	632	606	615
SL1344_1568	STM1638	CDS	chromosome	3329	1806	4802	3321
SL1344_1569	cybB	CDS	chromosome	1045	726	1734	1508
SL1344_1570	ydcF	CDS	chromosome	868	534	1115	946
SL1344_1571	hrpA	CDS	chromosome	3166	2277	5111	4520
SL1344_1572	acpD	CDS	chromosome	243	169	335	306
SL1344_1573	STM1643	CDS	chromosome	800	760	1057	966
SL1344_1574	ydbL	CDS	chromosome	413.50	480.50	475	373.50
SL1344_1575	ynbE	CDS	chromosome	409	337	325	269
SL1344_1576	ydbH	CDS	chromosome	2968.50	2876.50	2937	2507.50
SL1344_1577	ldhA	CDS	chromosome	3045	1865	5364	4941
SL1344_1578	hslJ	CDS	chromosome	494	324	676	800
SL1344_1579	STM1649	CDS	chromosome	350	322	492	432
SL1344_1580	STM1650	CDS	chromosome	294	166	447	450
SL1344_1581	nifJ	CDS	chromosome	1612	1476	1647	1550
SL1344_1582	ynaF	CDS	chromosome	2423	1183	3917	2370
SL1344_1583	STM1653	CDS	chromosome	2874	2020	3806	3406
SL1344_1584	SL1344_1584	CDS	chromosome	176	97	162	160
SL1344_1585	ydaO	CDS	chromosome	654	490	735	598
SL1344_1586	dbpA	CDS	chromosome	592	658	980	809
SL1344_1587	zntB	CDS	chromosome	1515	1052	2248	1933
SL1344_1588	STM1657	CDS	chromosome	455	335	710	680
SL1344_1589	ydaL	CDS	chromosome	990	637	1449	1220
SL1344_1590	ogt	CDS	chromosome	2126	1337	2806	2452
SL1344_1591	fnr	CDS	chromosome	16544	9434	25870	22258
SL1344_1592	ydaA	CDS	chromosome	5839	4073	9225	7166
SL1344_1593	ynaJ	CDS	chromosome	5355	3317	9970	8621
SL1344_1594	ynaI	CDS	chromosome	675	508	942	968
SL1344_1595	STM1664	CDS	chromosome	421	274	577	577
SL1344_1596	STM1665	CDS	chromosome	316	218	382	412
SL1344_1597	STM1667	CDS	chromosome	26	30	23	35
SL1344_1598	STM1668	CDS	chromosome	58	49.50	48.50	42
SL1344_1599	STM1669	CDS	chromosome	94	61.50	129.50	91
SL1344_1600	STM1670	CDS	chromosome	28	18	20	18
SL1344_1601	STM1671	CDS	chromosome	32	34	41	36
SL1344_1602	STM1672	CDS	chromosome	12307	9697	15733	13757
SL1344_1603	STM1673	CDS	chromosome	179	116	218	192
SL1344_1604	STM1674	CDS	chromosome	198	119	267	212
SL1344_1605	STM1675	CDS	chromosome	203	156	317	265
SL1344_1606	STM1676	CDS	chromosome	1657	1059	2253	2070
SL1344_1607	STM1677	CDS	chromosome	339	238	526	443
SL1344_1608	STM1678	CDS	chromosome	70	37	70	66
SL1344_1609	mppA	CDS	chromosome	3735	3381	3695	3283
SL1344_1610	ycjI	CDS	chromosome	445	197	678	466
SL1344_1611	ycjG	CDS	chromosome	2085	2177	2031	1656
SL1344_1612	tpx	CDS	chromosome	11526	6473	14733	11412
SL1344_1613	tyrR	CDS	chromosome	2466	1679	3475	3139
SL1344_1614	ycjF	CDS	chromosome	1286.50	1016	1843.50	1707.50
SL1344_1615	ycjX	CDS	chromosome	1841.50	1362	2424.50	2311.50
SL1344_1616	pspE	CDS	chromosome	3489	2381	5713	4421
SL1344_1617	pspD	CDS	chromosome	1439.50	940.50	2141.50	2092.50
SL1344_1618	pspC	CDS	chromosome	3492.50	2364	5397.50	5357.50
SL1344_1619	pspB	CDS	chromosome	2770	1691.50	3813	3872
SL1344_1620	pspA	CDS	chromosome	13362	8099	20966	20522
SL1344_1621	pspF	CDS	chromosome	258	183	375	324
SL1344_1622	sapA	CDS	chromosome	1300	890	2000	1608
SL1344_1623	sapB	CDS	chromosome	420	286.50	558	459.50
SL1344_1624	sapC	CDS	chromosome	620	491.50	889	792.50
SL1344_1625	sapD	CDS	chromosome	947.50	643.50	1286.50	943
SL1344_1626	sapF	CDS	chromosome	527.50	410.50	723.50	612
SL1344_1627	STM1697	CDS	chromosome	1280	1115	1398	1300
SL1344_1628	steC	CDS	chromosome	17791	20907	9984	6990
SL1344_1629	STM1698A	CDS	chromosome	213.50	193.50	102	74
SL1344_1630	ycjE	CDS	chromosome	607.50	603.50	549	458
SL1344_1631	fabI	CDS	chromosome	5615	4817	7418	6566
SL1344_1632	yciW	CDS	chromosome	1539	920	2087	1786
SL1344_1633	rnb	CDS	chromosome	4015	2567	5420	4714
SL1344_1634	yciR	CDS	chromosome	699	493	1127	969
SL1344_1635	SL1344_1635	CDS	chromosome	732	415	1040	1026
SL1344_1636	yciT	CDS	chromosome	1033	615	1403	1358
SL1344_1637	osmB	CDS	chromosome	640	484	1128	1091
SL1344_1638	yciH	CDS	chromosome	138.50	115.50	192.50	175.50
SL1344_1639	pyrF	CDS	chromosome	275.50	186.50	366.50	364.50
SL1344_1640	yciM	CDS	chromosome	2510	1771	3478	3456
SL1344_1641	yciS	CDS	chromosome	2741	2154	4165	3986
SL1344_1642	pgpB	CDS	chromosome	1023	849	1368	1109
SL1344_1643	ribA	CDS	chromosome	1324	1009	2204	2041
SL1344_1644	acnA	CDS	chromosome	1913	1839	2052	1830
SL1344_1644A	ymiA	CDS	chromosome	1650	1373	2726	2291
SL1344_1645	cysB	CDS	chromosome	3089	2169	4840	4661
SL1344_1646	topA	CDS	chromosome	3944	3003	5068	4579
SL1344_1647	yciN	CDS	chromosome	1903	1089	2170	2128
SL1344_1648	sohB	CDS	chromosome	2844	2455	4307	3778
SL1344_1649	yciK	CDS	chromosome	711.50	421.50	1018	825
SL1344_1650	btuR	CDS	chromosome	608.50	465.50	1096	1038
SL1344_1651	yciL	CDS	chromosome	1226	1011	1653	1788
SL1344_1652	yciO	CDS	chromosome	1023.50	740.50	1429.50	1286.50
SL1344_1653	trpH	CDS	chromosome	1149.50	736.50	1539.50	1407.50
SL1344_1654	trpE	CDS	chromosome	1030	848.50	2298.50	2049
SL1344_1655	trpD	CDS	chromosome	1081.50	934	2560.50	2202.50
SL1344_1656	trpC	CDS	chromosome	1413	1182.50	2766	2363
SL1344_1657	trpB	CDS	chromosome	1308.50	1095.50	2175	1838
SL1344_1658	trpA	CDS	chromosome	837	701.50	1437	1043.50
SL1344_1659	yciG	CDS	chromosome	123	102	236	196
SL1344_1660	yciF	CDS	chromosome	84	65	91	84
SL1344_1661	yciE	CDS	chromosome	71.50	57.50	58	64
SL1344_1662	katN	CDS	chromosome	177	128.50	219.50	193.50
SL1344_1663	ompW	CDS	chromosome	346	240	638	553
SL1344_1664	STM1733	CDS	chromosome	584.50	404.50	708.50	757.50
SL1344_1665	yciC	CDS	chromosome	5242.50	4944.50	6070.50	5764.50
SL1344_1666	ispZ	CDS	chromosome	3176	2654	3029	2736
SL1344_1667	yciA	CDS	chromosome	361	229	414	483
SL1344_1668	tonB	CDS	chromosome	2617	1637	4424	3799
SL1344_1669	yciI	CDS	chromosome	2024	1241	3198	2613
SL1344_1670	cls	CDS	chromosome	629.50	433.50	1078.50	1006
SL1344_1671	yciU	CDS	chromosome	1130.50	674.50	1690.50	1533
SL1344_1672	STM1741	CDS	chromosome	461	365	633	469
SL1344_1673	oppF	CDS	chromosome	1785.50	1673.50	2124	2008.50
SL1344_1674	oppD	CDS	chromosome	1540.50	1505	1819	1641.50
SL1344_1675	oppC	CDS	chromosome	1490.50	1356.50	1890	1533.50
SL1344_1676	oppB	CDS	chromosome	908.50	879	1087	1031.50
SL1344_1677	oppA	CDS	chromosome	4164	3318	5460	4522
SL1344_1678	STM1747	CDS	chromosome	121	112	80	81
SL1344_1679	ychE	CDS	chromosome	178	162	295	314
SL1344_1680	adh	CDS	chromosome	17013	11589.50	27029	19606
SL1344_1681	tdk	CDS	chromosome	1581	906	2508	2245
SL1344_1682	hns	CDS	chromosome	98363	60700	166207	153460
SL1344_1683	galU	CDS	chromosome	3012	2241	4280	3888
SL1344_1684	hnr	CDS	chromosome	2073	1733	2834	2299
SL1344_1685	ychK	CDS	chromosome	2179	1801	2768	2446
SL1344_1686	ychJ	CDS	chromosome	849	545	1147	1043
SL1344_1687	purU	CDS	chromosome	1776	1228	2487	2334
SL1344_1688	STM1760	CDS	chromosome	777	575	1014	875
SL1344_1689	narI	CDS	chromosome	77	82.50	110.50	101.50
SL1344_1690	narJ	CDS	chromosome	35.50	52.50	30	38
SL1344_1691	narH	CDS	chromosome	132	99	89	96
SL1344_1692	narG	CDS	chromosome	139	139.50	116	110.50
SL1344_1693	narK	CDS	chromosome	95	91	73.50	61
SL1344_1694	narX	CDS	chromosome	628	463	758.50	664.50
SL1344_1695	narL	CDS	chromosome	353	274	537.50	485.50
SL1344_1696	ychP	CDS	chromosome	2110	1429	3468	2854
SL1344_1697	ychN	CDS	chromosome	1254	770	2179	1770
SL1344_1698	chaB	CDS	chromosome	1516	1103	2168	1808
SL1344_1699	chaA	CDS	chromosome	8367	4960	13355	11863
SL1344_1700	kdsA	CDS	chromosome	1742.50	1506.50	2339.50	2155
SL1344_1701	ychA	CDS	chromosome	1524.50	1087	1773	1602
SL1344_1702	sirC	CDS	chromosome	388.50	324	524.50	468.50
SL1344_1703	hemK	CDS	chromosome	596.50	527.50	722.50	665.50
SL1344_1704	prfA	CDS	chromosome	1190	858.50	1437.50	1404.50
SL1344_1705	hemA	CDS	chromosome	2151	1479.50	2716	2472.50
SL1344_1706	hemM	CDS	chromosome	826.50	555	1141.50	921
SL1344_1707	ipk	CDS	chromosome	2384.50	2016	3327.50	2886
SL1344_1708	prs	CDS	chromosome	6383	5536	6695	4721
SL1344_1709	ychM	CDS	chromosome	423	352	694	602
SL1344_1710	ychH	CDS	chromosome	1721	1339	2783	1603
SL1344_1711	pth	CDS	chromosome	378	268	560	501
SL1344_1712	ychF	CDS	chromosome	2607	1648	3704	3447
SL1344_1713	STM1785	CDS	chromosome	1154	765	1767	1621
SL1344_1714	hyaA	CDS	chromosome	8.50	6.50	4.50	12.50
SL1344_1715	STM1787	CDS	chromosome	80.50	54	87.50	75.50
SL1344_1716	hyaC	CDS	chromosome	15.50	16.50	14	14.50
SL1344_1717	hyaD	CDS	chromosome	23	16	27.50	26
SL1344_1718	hyaE	CDS	chromosome	14.50	14.50	14.50	19
SL1344_1719	hyaF	CDS	chromosome	26	25.50	38	25.50
SL1344_1720	appC	CDS	chromosome	66	58.50	62.50	67.50
SL1344_1721	appB	CDS	chromosome	97.50	90.50	123.50	96.50
SL1344_1722	STM1794	CDS	chromosome	54.50	36	112	108
SL1344_1723	STM1795	CDS	chromosome	5486	2929	9279	5814
SL1344_1724	treA	CDS	chromosome	2065	2295	1900	1602
SL1344_1725	ymgE	CDS	chromosome	966	1021	1224	1143
SL1344_1726	ycgR	CDS	chromosome	458	311	704	654
SL1344_1727	emtA	CDS	chromosome	396	291	507	473
SL1344_1728	ldcA	CDS	chromosome	798	530	1096	928
SL1344_1729	cvrA	CDS	chromosome	4896	3017	8388	6802
SL1344_1730	alr-a	CDS	chromosome	1023.50	865.50	1558.50	1314.50
SL1344_1731	dadA	CDS	chromosome	3882.50	2664.50	6936.50	5107.50
SL1344_1732	ycgB	CDS	chromosome	2458	2119	2546	2054
SL1344_1733	fadR	CDS	chromosome	6451	4088	10303	7375
SL1344_1734	nhaB	CDS	chromosome	1417	910	2512	1954
SL1344_1735	dsbB	CDS	chromosome	2924	2157	4027	3987
SL1344_1736	STM1808	CDS	chromosome	602	409	1292	1121
SL1344_1737	STM1809	CDS	chromosome	2193	1181	3026	2532
SL1344_1738	STM1810	CDS	chromosome	390	263	672	571
SL1344_1739	ycgN	CDS	chromosome	1021	684	1354	1229
SL1344_1740	ycgM	CDS	chromosome	1386.50	981.50	2374	2263.50
SL1344_1741	ycgL	CDS	chromosome	1848.50	1266.50	3086	2887.50
SL1344_1742	minC	CDS	chromosome	3076	1782	4050	4133
SL1344_1743	minD	CDS	chromosome	6817	3645.50	9790	8352
SL1344_1744	minE	CDS	chromosome	2753	1679.50	5047	4780
SL1344_1745	rnd	CDS	chromosome	466	397	595	607
SL1344_1746	tnpA_1a	CDS	chromosome	580.13	404.13	829.83	770.98
SL1344_1747	fadD	CDS	chromosome	3315	2488	4713	2988
