Locus_tag	Gene_name	Gene_type	Location	EBSS_rep1	EBSS_rep2	WTM_rep1	WTM_rep2
SL1344_1558	STM1628	CDS	chromosome	83.663	78.411	62.531	63.366
SL1344_1559	steB	CDS	chromosome	53.163	54.406	36.388	36.749
SL1344_1560	STM1630	CDS	chromosome	82.467	151.808	23.958	21.478
SL1344_1561	sseJ	CDS	chromosome	179.939	280.204	69.212	54.898
SL1344_1562	STM1632	CDS	chromosome	19.827	15.701	18.672	17.647
SL1344_1563	STM1633	CDS	chromosome	241.666	373.805	78.619	61.256
SL1344_1564	STM1634	CDS	chromosome	72.611	102.637	27.607	20.426
SL1344_1565	STM1635	CDS	chromosome	47.991	68.031	14.539	11.579
SL1344_1566	STM1636	CDS	chromosome	33.227	52.527	9.775	9.444
SL1344_1567	STM1637	CDS	chromosome	16.395	20.823	10.487	11.834
SL1344_1568	STM1638	CDS	chromosome	194.047	139.199	194.401	149.493
SL1344_1569	cybB	CDS	chromosome	76.055	69.867	87.649	84.757
SL1344_1570	ydcF	CDS	chromosome	41.879	34.068	37.362	35.247
SL1344_1571	hrpA	CDS	chromosome	31.349	29.812	35.148	34.563
SL1344_1572	acpD	CDS	chromosome	15.497	14.251	14.838	15.070
SL1344_1573	STM1643	CDS	chromosome	68.704	86.305	63.045	64.067
SL1344_1574	ydbL	CDS	chromosome	49.322	75.785	39.350	34.404
SL1344_1575	ynbE	CDS	chromosome	82.324	89.694	45.433	41.814
SL1344_1576	ydbH	CDS	chromosome	43.504	55.743	29.894	28.379
SL1344_1577	ldhA	CDS	chromosome	118.866	96.267	145.427	148.952
SL1344_1578	hslJ	CDS	chromosome	46.451	40.284	44.146	58.092
SL1344_1579	STM1649	CDS	chromosome	86.706	105.479	84.651	82.647
SL1344_1580	STM1650	CDS	chromosome	37.873	28.276	39.992	44.767
SL1344_1581	nifJ	CDS	chromosome	17.673	21.397	12.541	13.123
SL1344_1582	ynaF	CDS	chromosome	215.264	138.972	241.688	162.602
SL1344_1583	STM1653	CDS	chromosome	327.638	304.498	301.342	299.855
SL1344_1584	SL1344_1584	CDS	chromosome	33.342	24.298	21.315	23.408
SL1344_1585	ydaO	CDS	chromosome	27.003	26.752	21.077	19.067
SL1344_1586	dbpA	CDS	chromosome	16.651	24.472	19.144	17.572
SL1344_1587	zntB	CDS	chromosome	59.501	54.633	61.319	58.628
SL1344_1588	STM1657	CDS	chromosome	15.224	14.822	16.499	17.571
SL1344_1589	ydaL	CDS	chromosome	67.836	57.716	68.957	64.558
SL1344_1590	ogt	CDS	chromosome	159.228	132.408	145.958	141.820
SL1344_1591	fnr	CDS	chromosome	849.087	640.227	922.130	882.181
SL1344_1592	ydaA	CDS	chromosome	238.033	219.553	261.185	225.598
SL1344_1593	ynaJ	CDS	chromosome	811.570	664.719	1049.411	1008.983
SL1344_1594	ynaI	CDS	chromosome	25.277	25.155	24.500	27.994
SL1344_1595	STM1664	CDS	chromosome	26.982	23.220	25.683	28.558
SL1344_1596	STM1665	CDS	chromosome	17.776	16.216	14.924	17.898
SL1344_1597	STM1667	CDS	chromosome	1.801	2.747	1.106	1.872
SL1344_1598	STM1668	CDS	chromosome	2.697	3.044	1.567	1.508
SL1344_1599	STM1669	CDS	chromosome	1.832	1.585	1.753	1.370
SL1344_1600	STM1670	CDS	chromosome	1.279	1.087	0.635	0.635
SL1344_1601	STM1671	CDS	chromosome	1.440	2.023	1.281	1.251
SL1344_1602	STM1672	CDS	chromosome	427.330	445.221	379.408	368.888
SL1344_1603	STM1673	CDS	chromosome	27.128	23.246	22.946	22.471
SL1344_1604	STM1674	CDS	chromosome	12.947	10.289	12.126	10.706
SL1344_1605	STM1675	CDS	chromosome	10.988	11.165	11.917	11.077
SL1344_1606	STM1676	CDS	chromosome	73.605	62.203	69.508	71.010
SL1344_1607	STM1677	CDS	chromosome	14.460	13.424	15.583	14.593
SL1344_1608	STM1678	CDS	chromosome	2.909	2.033	2.020	2.118
SL1344_1609	mppA	CDS	chromosome	89.432	107.047	61.447	60.706
SL1344_1610	ycjI	CDS	chromosome	23.591	13.809	24.963	19.078
SL1344_1611	ycjG	CDS	chromosome	83.413	115.163	56.432	51.162
SL1344_1612	tpx	CDS	chromosome	878.572	652.425	779.963	671.769
SL1344_1613	tyrR	CDS	chromosome	61.804	55.642	60.487	60.754
SL1344_1614	ycjF	CDS	chromosome	46.816	48.888	46.592	47.985
SL1344_1615	ycjX	CDS	chromosome	50.689	49.573	46.350	49.135
SL1344_1616	pspE	CDS	chromosome	428.053	386.262	486.793	418.867
SL1344_1617	pspD	CDS	chromosome	254.024	219.456	262.461	285.159
SL1344_1618	pspC	CDS	chromosome	374.922	335.566	402.421	444.146
SL1344_1619	pspB	CDS	chromosome	475.778	384.169	454.857	513.593
SL1344_1620	pspA	CDS	chromosome	771.884	618.640	841.163	915.503
SL1344_1621	pspF	CDS	chromosome	10.164	9.533	10.260	9.857
SL1344_1622	sapA	CDS	chromosome	30.449	27.564	32.534	29.085
SL1344_1623	sapB	CDS	chromosome	20.417	18.416	18.839	17.250
SL1344_1624	sapC	CDS	chromosome	26.892	28.189	26.780	26.545
SL1344_1625	sapD	CDS	chromosome	36.875	33.116	34.774	28.342
SL1344_1626	sapF	CDS	chromosome	25.261	25.994	24.063	22.633
SL1344_1627	STM1697	CDS	chromosome	69.869	80.478	52.999	54.799
SL1344_1628	steC	CDS	chromosome	500.404	777.567	195.033	151.830
SL1344_1629	STM1698A	CDS	chromosome	45.839	54.934	15.210	12.269
SL1344_1630	ycjE	CDS	chromosome	78.259	102.799	49.118	45.563
SL1344_1631	fabI	CDS	chromosome	275.030	311.984	252.348	248.365
SL1344_1632	yciW	CDS	chromosome	52.448	41.458	49.397	47.004
SL1344_1633	rnb	CDS	chromosome	80.188	67.792	75.181	72.707
SL1344_1634	yciR	CDS	chromosome	13.623	12.704	15.254	14.584
SL1344_1635	SL1344_1635	CDS	chromosome	132.812	99.564	131.052	143.759
SL1344_1636	yciT	CDS	chromosome	53.017	41.736	50.010	53.823
SL1344_1637	osmB	CDS	chromosome	112.939	112.936	138.247	148.678
SL1344_1638	yciH	CDS	chromosome	16.368	18.050	15.801	16.018
SL1344_1639	pyrF	CDS	chromosome	14.427	12.914	13.329	14.740
SL1344_1640	yciM	CDS	chromosome	86.919	81.094	83.648	92.422
SL1344_1641	yciS	CDS	chromosome	342.813	356.222	361.782	384.986
SL1344_1642	pgpB	CDS	chromosome	51.680	56.713	47.997	43.265
SL1344_1643	ribA	CDS	chromosome	86.578	87.244	100.096	103.068
SL1344_1644	acnA	CDS	chromosome	27.627	35.118	20.582	20.409
SL1344_1644A	ymiA	CDS	chromosome	494.312	543.893	567.188	530.032
SL1344_1645	cysB	CDS	chromosome	122.439	113.681	133.239	142.673
SL1344_1646	topA	CDS	chromosome	58.668	59.068	52.359	52.601
SL1344_1647	yciN	CDS	chromosome	291.840	220.831	231.127	252.021
SL1344_1648	sohB	CDS	chromosome	104.976	119.822	110.413	107.692
SL1344_1649	yciK	CDS	chromosome	36.085	28.267	35.858	32.312
SL1344_1650	btuR	CDS	chromosome	39.791	40.250	49.775	52.417
SL1344_1651	yciL	CDS	chromosome	54.087	58.977	50.648	60.916
SL1344_1652	yciO	CDS	chromosome	63.695	60.935	61.785	61.828
SL1344_1653	trpH	CDS	chromosome	50.367	42.671	46.849	47.626
SL1344_1654	trpE	CDS	chromosome	25.467	27.741	39.471	39.125
SL1344_1655	trpD	CDS	chromosome	26.188	29.905	43.061	41.186
SL1344_1656	trpC	CDS	chromosome	40.182	44.465	54.629	51.893
SL1344_1657	trpB	CDS	chromosome	42.352	46.886	48.893	45.942
SL1344_1658	trpA	CDS	chromosome	40.083	44.421	47.794	38.591
SL1344_1659	yciG	CDS	chromosome	25.975	28.483	34.614	31.965
SL1344_1660	yciF	CDS	chromosome	6.441	6.590	4.846	4.974
SL1344_1661	yciE	CDS	chromosome	5.450	5.796	3.071	3.767
SL1344_1662	katN	CDS	chromosome	7.782	7.470	6.702	6.570
SL1344_1663	ompW	CDS	chromosome	20.926	19.193	26.798	25.828
SL1344_1664	STM1733	CDS	chromosome	55.775	51.038	46.954	55.821
SL1344_1665	yciC	CDS	chromosome	272.315	339.612	218.999	231.236
SL1344_1666	ispZ	CDS	chromosome	227.297	251.154	150.555	151.213
SL1344_1667	yciA	CDS	chromosome	34.705	29.110	27.642	35.858
SL1344_1668	tonB	CDS	chromosome	138.734	114.750	162.884	155.528
SL1344_1669	yciI	CDS	chromosome	263.367	213.525	289.010	262.573
SL1344_1670	cls	CDS	chromosome	16.651	15.163	19.813	20.550
SL1344_1671	yciU	CDS	chromosome	132.393	104.448	137.497	138.642
SL1344_1672	STM1741	CDS	chromosome	22.753	23.821	21.699	17.876
SL1344_1673	oppF	CDS	chromosome	68.659	85.093	56.726	59.645
SL1344_1674	oppD	CDS	chromosome	59.062	76.297	48.435	48.601
SL1344_1675	oppC	CDS	chromosome	63.369	76.259	55.807	50.348
SL1344_1676	oppB	CDS	chromosome	38.122	48.771	31.678	33.425
SL1344_1677	oppA	CDS	chromosome	98.605	103.894	89.797	82.695
SL1344_1678	STM1747	CDS	chromosome	14.845	18.169	6.817	7.674
SL1344_1679	ychE	CDS	chromosome	10.616	12.775	12.219	14.462
SL1344_1680	adh	CDS	chromosome	245.423	221.068	270.800	218.415
SL1344_1681	tdk	CDS	chromosome	98.867	74.916	108.926	108.416
SL1344_1682	hns	CDS	chromosome	9182.020	7492.406	10775.554	11062.703
SL1344_1683	galU	CDS	chromosome	128.055	125.983	126.378	127.652
SL1344_1684	hnr	CDS	chromosome	79.007	87.336	75.016	67.666
SL1344_1685	ychK	CDS	chromosome	92.947	101.582	82.003	80.574
SL1344_1686	ychJ	CDS	chromosome	71.483	60.676	67.072	67.817
SL1344_1687	purU	CDS	chromosome	81.418	74.440	79.184	82.630
SL1344_1688	STM1760	CDS	chromosome	20.344	19.907	18.439	17.692
SL1344_1689	narI	CDS	chromosome	4.389	6.218	4.374	4.468
SL1344_1690	narJ	CDS	chromosome	1.930	3.773	1.133	1.595
SL1344_1691	narH	CDS	chromosome	3.321	3.294	1.555	1.865
SL1344_1692	narG	CDS	chromosome	1.435	1.904	0.832	0.881
SL1344_1693	narK	CDS	chromosome	2.626	3.326	1.411	1.302
SL1344_1694	narX	CDS	chromosome	13.506	13.166	11.329	11.036
SL1344_1695	narL	CDS	chromosome	20.956	21.508	22.161	22.257
SL1344_1696	ychP	CDS	chromosome	57.224	51.245	65.321	59.773
SL1344_1697	ychN	CDS	chromosome	136.899	111.153	165.213	149.223
SL1344_1698	chaB	CDS	chromosome	253.626	244.004	251.906	233.589
SL1344_1699	chaA	CDS	chromosome	293.690	230.212	325.572	321.569
SL1344_1700	kdsA	CDS	chromosome	78.761	90.040	73.443	75.222
SL1344_1701	ychA	CDS	chromosome	72.736	68.577	58.751	59.026
SL1344_1702	sirC	CDS	chromosome	38.498	42.453	36.097	35.852
SL1344_1703	hemK	CDS	chromosome	27.641	32.321	23.252	23.815
SL1344_1704	prfA	CDS	chromosome	42.464	40.508	35.626	38.704
SL1344_1705	hemA	CDS	chromosome	66.132	60.147	57.994	58.704
SL1344_1706	hemM	CDS	chromosome	51.188	45.451	49.100	44.050
SL1344_1707	ipk	CDS	chromosome	108.159	120.916	104.826	101.093
SL1344_1708	prs	CDS	chromosome	260.210	298.415	189.554	148.625
SL1344_1709	ychM	CDS	chromosome	9.836	10.823	11.208	10.810
SL1344_1710	ychH	CDS	chromosome	238.388	245.250	267.732	171.473
SL1344_1711	pth	CDS	chromosome	24.971	23.411	25.693	25.559
SL1344_1712	ychF	CDS	chromosome	92.263	77.120	91.041	94.207
SL1344_1713	STM1785	CDS	chromosome	35.227	30.879	37.462	38.213
SL1344_1714	hyaA	CDS	chromosome	0.294	0.297	0.108	0.333
SL1344_1715	STM1787	CDS	chromosome	1.734	1.538	1.309	1.256
SL1344_1716	hyaC	CDS	chromosome	0.818	1.152	0.513	0.591
SL1344_1717	hyaD	CDS	chromosome	1.489	1.370	1.236	1.300
SL1344_1718	hyaE	CDS	chromosome	1.384	1.830	0.961	1.400
SL1344_1719	hyaF	CDS	chromosome	1.184	1.535	1.201	0.896
SL1344_1720	appC	CDS	chromosome	1.651	1.935	1.086	1.304
SL1344_1721	appB	CDS	chromosome	3.314	4.067	2.915	2.533
SL1344_1722	STM1794	CDS	chromosome	23.402	20.441	33.402	35.814
SL1344_1723	STM1795	CDS	chromosome	159.889	112.878	187.823	130.857
SL1344_1724	treA	CDS	chromosome	46.588	68.463	29.771	27.911
SL1344_1725	ymgE	CDS	chromosome	146.401	204.606	128.834	133.774
SL1344_1726	ycgR	CDS	chromosome	24.082	21.623	25.708	26.556
SL1344_1727	emtA	CDS	chromosome	25.006	24.298	22.236	23.066
SL1344_1728	ldcA	CDS	chromosome	33.705	29.600	32.150	30.269
SL1344_1729	cvrA	CDS	chromosome	109.119	88.912	129.837	117.072
SL1344_1730	alr-a	CDS	chromosome	36.932	41.296	39.058	36.630
SL1344_1731	dadA	CDS	chromosome	115.507	104.819	143.325	117.345
SL1344_1732	ycgB	CDS	chromosome	62.208	70.913	44.752	40.145
SL1344_1733	fadR	CDS	chromosome	346.259	290.142	384.080	305.700
SL1344_1734	nhaB	CDS	chromosome	35.444	30.099	43.640	37.745
SL1344_1735	dsbB	CDS	chromosome	212.809	207.581	203.553	224.088
SL1344_1736	STM1808	CDS	chromosome	68.026	61.113	101.397	97.824
SL1344_1737	STM1809	CDS	chromosome	487.075	346.844	466.778	434.291
SL1344_1738	STM1810	CDS	chromosome	109.218	97.389	130.702	123.488
SL1344_1739	ycgN	CDS	chromosome	85.406	75.657	78.662	79.392
SL1344_1740	ycgM	CDS	chromosome	81.186	75.994	96.544	102.354
SL1344_1741	ycgL	CDS	chromosome	214.527	194.354	248.738	258.788
SL1344_1742	minC	CDS	chromosome	167.904	128.620	153.537	174.220
SL1344_1743	minD	CDS	chromosome	324.048	229.139	323.209	306.596
SL1344_1744	minE	CDS	chromosome	398.476	321.441	507.356	534.297
SL1344_1745	rnd	CDS	chromosome	15.966	17.985	14.158	16.060
SL1344_1746	tnpA_1a	CDS	chromosome	48.845	44.993	48.525	50.130
SL1344_1747	fadD	CDS	chromosome	75.986	75.409	75.029	52.892
SL1344_1748	yeaY	CDS	chromosome	75.832	91.666	73.281	76.663
SL1344_1749	yeaZ	CDS	chromosome	97.115	82.599	74.274	76.756
SL1344_1750	yoaA	CDS	chromosome	23.418	23.371	22.304	22.973
SL1344_1751	yoaB	CDS	chromosome	491.199	360.969	443.607	495.594
SL1344_1752	yoaH	CDS	chromosome	316.469	259.482	360.408	345.203
SL1344_1753	pabB	CDS	chromosome	54.218	60.816	37.655	35.901
SL1344_1754	yeaB	CDS	chromosome	33.840	37.730	23.039	20.773
SL1344_1755	sdaA	CDS	chromosome	78.991	79.441	96.567	97.777
SL1344_1756	STM1827	CDS	chromosome	10.373	11.069	7.255	6.595
SL1344_1757	yoaE	CDS	chromosome	57.424	71.083	49.879	54.371
SL1344_1759	STM1830	CDS	chromosome	378.047	453.848	314.496	305.284
SL1344_1760	STM1831	CDS	chromosome	284.202	443.389	195.339	174.355
SL1344_1761	STM1832	CDS	chromosome	327.595	504.248	228.331	217.526
SL1344_1762	STM1833	CDS	chromosome	47.739	62.346	27.835	32.966
SL1344_1763	yebN	CDS	chromosome	5.657	8.832	6.485	5.685
SL1344_1764	rrmA	CDS	chromosome	30.488	33.500	26.675	28.371
SL1344_1765	ftsI2	CDS	chromosome	20.983	24.175	13.989	14.016
SL1344_1766	cspC	CDS	chromosome	3948.630	4625.287	3637.144	3577.271
SL1344_1767	yobF	CDS	chromosome	8051.292	7989.032	8231.274	7682.250
SL1344_1768	STM1839	CDS	chromosome	564.463	658.108	505.217	564.147
SL1344_1769	yobG	CDS	chromosome	4148.831	3757.019	3449.191	4058.043
SL1344_1770	STM1841	CDS	chromosome	201.604	94.112	159.813	122.239
SL1344_1771	kdgR	CDS	chromosome	129.065	109.687	141.624	141.084
SL1344_1772	STM1843	CDS	chromosome	6.975	6.211	7.833	7.124
SL1344_1773	htpX	CDS	chromosome	371.126	285.403	342.597	379.250
SL1344_1774	prc	CDS	chromosome	156.829	167.146	128.799	134.723
SL1344_1775	proQ	CDS	chromosome	286.556	289.575	253.656	269.492
SL1344_1776	yebR	CDS	chromosome	285.255	327.923	270.516	325.332
SL1344_1777	yebS	CDS	chromosome	88.639	102.820	75.881	73.258
SL1344_1778	STM1849	CDS	chromosome	63.005	79.043	43.270	44.532
SL1344_1779	yebU	CDS	chromosome	17.015	14.763	12.898	12.808
SL1344_1780	STM1851	CDS	chromosome	310.458	272.115	203.764	196.229
SL1344_1781	yebW	CDS	chromosome	50.522	48.174	46.412	46.166
SL1344_1782	pphA	CDS	chromosome	47.907	72.060	24.284	23.060
SL1344_1783	STM1854	CDS	chromosome	2387.867	4298.094	1170.734	1037.689
SL1344_1784	sopE2	CDS	chromosome	259.031	110.260	392.881	287.508
SL1344_1785	STM1856	CDS	chromosome	8.686	12.646	5.897	7.386
SL1344_1786	SL1344_1786	CDS	chromosome	75.915	69.956	68.986	72.516
SL1344_1787	STM1857	CDS	chromosome	91.371	101.473	94.645	89.179
SL1344_1788	STM1858	CDS	chromosome	19.037	14.006	14.216	15.475
SL1344_1789	STM1859	CDS	chromosome	146.083	151.056	93.727	77.954
SL1344_1790	STM1860	CDS	chromosome	2.005	1.368	1.662	1.299
SL1344_1791	STM1861	CDS	chromosome	4.765	2.631	3.819	3.437
SL1344_1792	SL1344_1792	CDS	chromosome	8.075	10.678	7.745	5.791
SL1344_1793	pagO	CDS	chromosome	610.188	866.825	274.741	266.156
SL1344_1794	STM1863	CDS	chromosome	1064.837	1663.689	486.083	534.857
SL1344_1795	STM1864	CDS	chromosome	537.025	775.786	229.934	195.640
SL1344_1796	STM1865	CDS	chromosome	31.548	39.456	14.607	12.181
SL1344_1797	pagM	CDS	chromosome	684.017	1073.409	215.311	180.862
SL1344_1798	SL1344_1798	CDS	chromosome	25.450	27.420	10.693	11.404
SL1344_1799	pagK	CDS	chromosome	2808.771	4402.730	1284.538	1149.910
SL1344_1800	mig-3	CDS	chromosome	1.117	1.651	1.111	0.897
SL1344_1801	SL1344_1801	CDS	chromosome	3.367	4.452	3.558	4.409
SL1344_1802	STM1868A	CDS	chromosome	2486.929	1459.736	3303.618	2597.195
SL1344_1803	STM1869	CDS	chromosome	0.724	1.340	0.754	0.782
SL1344_1804	STM1869A	CDS	chromosome	1.338	1.549	1.975	2.196
SL1344_1805	STM1870	CDS	chromosome	1.566	1.797	1.724	1.437
SL1344_1806	STM1871	CDS	chromosome	5.235	4.615	4.488	5.024
SL1344_1807	STM1873	CDS	chromosome	56.714	54.349	55.956	56.739
SL1344_1808	STM1874	CDS	chromosome	76.962	78.752	95.029	95.547
SL1344_1809	yobA	CDS	chromosome	156.816	123.730	165.516	153.179
SL1344_1810	holE	CDS	chromosome	63.239	46.013	58.096	47.545
SL1344_1811	STM1877	CDS	chromosome	68.998	68.835	47.676	46.788
SL1344_1812	exoX	CDS	chromosome	86.304	73.033	83.286	89.662
SL1344_1813	opdB	CDS	chromosome	50.944	51.276	42.118	40.316
SL1344_1814	yebE	CDS	chromosome	286.743	257.907	304.355	287.503
SL1344_1815	yebF	CDS	chromosome	273.362	295.638	194.859	208.069
SL1344_1816	yebG	CDS	chromosome	502.002	431.465	411.001	435.978
SL1344_1817	purT	CDS	chromosome	19.667	23.752	16.824	16.125
SL1344_1818	eda	CDS	chromosome	61.220	65.946	52.301	50.183
SL1344_1819	edd	CDS	chromosome	20.773	21.870	19.790	20.251
SL1344_1820	zwf	CDS	chromosome	96.917	88.510	99.079	96.884
SL1344_1821	hexR	CDS	chromosome	77.248	59.090	89.437	65.727
SL1344_1822	pykA	CDS	chromosome	76.864	73.270	79.796	74.870
SL1344_1823	msbB	CDS	chromosome	66.995	65.559	59.839	55.728
SL1344_1824	yebA	CDS	chromosome	243.105	344.025	115.739	108.277
SL1344_1825	znuA	CDS	chromosome	569.723	870.076	196.429	179.812
SL1344_1826	znuC	CDS	chromosome	79.797	112.714	58.350	60.893
SL1344_1827	znuB	CDS	chromosome	48.086	76.295	28.497	27.699
SL1344_1828	ruvB	CDS	chromosome	55.102	58.355	63.753	67.391
SL1344_1829	ruvA	CDS	chromosome	112.592	102.453	107.230	123.182
SL1344_1830	STM1896	CDS	chromosome	2.831	2.599	1.693	2.186
SL1344_1830A	SL1344_1830A	CDS	chromosome	4.452	4.828	2.721	2.201
SL1344_1832	yebB	CDS	chromosome	9.984	7.495	8.589	9.799
SL1344_1833	ruvC	CDS	chromosome	106.351	120.509	103.634	102.341
SL1344_1834	yebC	CDS	chromosome	162.199	172.097	131.450	130.293
SL1344_1835	ntpA	CDS	chromosome	270.651	343.440	257.473	281.646
SL1344_1836	aspS	CDS	chromosome	123.437	135.290	104.834	100.408
SL1344_1837	yecD	CDS	chromosome	33.534	47.136	24.947	27.818
SL1344_1838	yecE	CDS	chromosome	14.628	18.157	12.781	13.975
SL1344_1839	yecN	CDS	chromosome	124.527	118.656	122.409	111.013
SL1344_1840	yecO	CDS	chromosome	66.644	69.646	59.237	60.512
SL1344_1841	yecP	CDS	chromosome	33.835	35.829	35.484	37.290
SL1344_1842	cutC	CDS	chromosome	237.982	285.094	211.508	177.929
SL1344_1843	yecM	CDS	chromosome	40.714	31.602	35.976	40.055
SL1344_1844	argS	CDS	chromosome	44.107	33.832	42.768	38.674
SL1344_1845	STM1910	CDS	chromosome	4.335	4.968	3.140	3.364
SL1344_1846	STM1911	CDS	chromosome	11.526	12.148	10.830	9.896
SL1344_1847	flhE	CDS	chromosome	26.846	20.415	22.435	21.947
SL1344_1848	flhAa	CDS	chromosome	32.754	25.489	34.148	30.254
SL1344_1849	flhB	CDS	chromosome	34.252	27.591	36.754	33.925
SL1344_1850	cheZ	CDS	chromosome	54.884	41.911	56.802	56.728
SL1344_1851	cheY	CDS	chromosome	94.881	74.621	89.537	91.217
SL1344_1852	cheB	CDS	chromosome	29.132	22.582	32.145	34.350
SL1344_1853	cheR	CDS	chromosome	30.489	21.779	27.042	26.661
SL1344_1854	cheM	CDS	chromosome	56.714	39.971	54.101	48.969
SL1344_1855	cheW	CDS	chromosome	124.872	98.502	133.936	150.881
SL1344_1856	cheA	CDS	chromosome	67.190	52.635	62.055	62.428
SL1344_1857	motB	CDS	chromosome	45.004	38.436	43.883	45.393
SL1344_1858	motA	CDS	chromosome	78.385	58.573	72.108	63.801
SL1344_1859	flhC	CDS	chromosome	126.251	124.003	133.414	142.046
SL1344_1860	flhD	CDS	chromosome	163.008	125.788	165.019	166.505
SL1344_1861	yecG	CDS	chromosome	183.862	160.451	209.281	166.198
SL1344_1862	otsA	CDS	chromosome	41.636	55.701	37.571	35.228
SL1344_1863	otsB	CDS	chromosome	51.384	69.279	46.086	43.932
SL1344_1864	araH	CDS	chromosome	8.172	6.502	6.686	8.237
SL1344_1865	ftnB	CDS	chromosome	22.697	21.089	24.391	22.087
SL1344_1866	STM1933	CDS	chromosome	8.709	7.357	7.645	8.967
SL1344_1867	STM1934	CDS	chromosome	84.654	59.162	89.468	77.365
SL1344_1868	ftn	CDS	chromosome	64.255	54.488	60.472	55.434
SL1344_1869	yecH	CDS	chromosome	3.059	4.471	3.467	4.104
SL1344_1870	tyrP	CDS	chromosome	5.963	5.861	6.400	6.033
SL1344_1871	yecA	CDS	chromosome	178.782	165.120	158.706	136.676
SL1344_1872	STM1939	CDS	chromosome	280.627	314.791	215.513	196.136
SL1344_1873	STM1940	CDS	chromosome	168.594	249.190	70.046	53.783
SL1344_1874	STM1941	CDS	chromosome	243.947	336.916	154.595	150.926
SL1344_1874A	SL1344_1874A	CDS	chromosome	4.680	4.392	3.774	4.430
SL1344_1875	pgsA	CDS	chromosome	149.235	118.957	185.341	164.553
SL1344_1876	uvrC	CDS	chromosome	49.715	47.157	46.447	48.235
SL1344_1877	sirA	CDS	chromosome	178.820	161.043	182.082	187.403
SL1344_1878	yecF	CDS	chromosome	136.206	105.155	109.032	111.022
SL1344_1879	sdiA	CDS	chromosome	68.099	50.748	79.148	64.973
SL1344_1880	yecC	CDS	chromosome	47.551	46.147	44.467	43.935
SL1344_1881	yecS	CDS	chromosome	30.703	31.471	31.976	29.086
SL1344_1882	dcyD	CDS	chromosome	37.354	36.605	39.282	35.454
SL1344_1883	fliY	CDS	chromosome	190.095	162.619	197.366	193.673
SL1344_1884	fliZ	CDS	chromosome	69.311	49.157	60.343	58.932
SL1344_1885	fliA	CDS	chromosome	142.884	96.525	118.396	111.627
SL1344_1886	tnpA_2b	CDS	chromosome	46.720	43.556	47.304	49.856
SL1344_1887	fliB	CDS	chromosome	41.082	28.305	42.620	34.769
SL1344_1888	fliC	CDS	chromosome	776.833	400.758	684.180	525.851
SL1344_1889	fliD	CDS	chromosome	123.894	76.470	111.549	106.327
SL1344_1890	fliS	CDS	chromosome	99.126	68.949	93.876	95.934
SL1344_1891	fliT	CDS	chromosome	72.527	51.725	64.955	68.060
SL1344_1892	amyA	CDS	chromosome	13.168	16.105	12.182	11.757
SL1344_1893	yedD	CDS	chromosome	106.322	97.165	112.150	127.015
SL1344_1894	yedE	CDS	chromosome	4.258	4.218	4.696	4.715
SL1344_1895	yedF	CDS	chromosome	8.671	7.534	6.710	6.377
SL1344_1896	STM1967	CDS	chromosome	45.537	31.559	50.213	45.577
SL1344_1897	fliE	CDS	chromosome	77.047	58.402	78.903	73.427
SL1344_1898	fliF	CDS	chromosome	48.681	30.014	44.017	44.696
SL1344_1899	fliG	CDS	chromosome	73.199	50.845	78.487	75.001
SL1344_1900	fliH	CDS	chromosome	70.415	48.250	74.039	67.424
SL1344_1901	fliI	CDS	chromosome	52.698	33.974	51.136	49.338
SL1344_1902	fliJ	CDS	chromosome	68.849	41.721	60.180	50.951
SL1344_1903	fliK	CDS	chromosome	41.787	29.578	39.732	36.081
SL1344_1904	fliL	CDS	chromosome	95.212	64.423	96.379	77.736
SL1344_1905	fliM	CDS	chromosome	102.710	71.949	103.276	88.361
SL1344_1906	fliN	CDS	chromosome	133.861	112.756	126.682	130.877
SL1344_1907	fliO	CDS	chromosome	85.676	90.036	97.208	93.087
SL1344_1908	fliP	CDS	chromosome	47.941	42.377	46.262	46.668
SL1344_1909	fliQ	CDS	chromosome	34.638	28.390	29.525	25.368
SL1344_1910	fliR	CDS	chromosome	12.615	10.445	10.179	10.981
SL1344_1911	rcsA	CDS	chromosome	8.856	6.388	6.022	6.696
SL1344_1912	dsrB	CDS	chromosome	342.267	352.469	477.899	424.712
SL1344_1913	yodD	CDS	chromosome	70.343	91.445	59.449	59.166
SL1344_1914	mngB	CDS	chromosome	8.099	13.088	6.480	5.925
SL1344_1915	gcpA	CDS	chromosome	15.364	19.003	14.023	13.607
SL1344_1916	STM1988	CDS	chromosome	376.073	463.210	340.846	349.632
SL1344_1917	yedI	CDS	chromosome	50.596	52.950	54.122	51.803
SL1344_1918	yedA	CDS	chromosome	7.973	9.488	11.978	11.536
SL1344_1919	vsr	CDS	chromosome	20.472	23.435	24.960	26.676
SL1344_1920	dcm	CDS	chromosome	29.180	33.318	38.132	36.206
SL1344_1921	yedJ	CDS	chromosome	19.656	19.530	16.313	16.852
